Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2019-01-01T18:15:00.0/2019-01-01T18:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-01-01T18:30:00.0/2019-01-01T18:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-01-01T18:45:00.0/2019-01-01T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-01-01T19:00:00.0/2019-01-01T19:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-01-01T19:15:00.0/2019-01-01T19:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-01-01T19:30:00.0/2019-01-01T19:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-01-01T19:45:00.0/2019-01-01T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-01-01T20:00:00.0/2019-01-01T20:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-01-01T20:15:00.0/2019-01-01T20:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-01-01T20:30:00.0/2019-01-01T20:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-01-01T20:45:00.0/2019-01-01T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-01-01T21:00:00.0/2019-01-01T21:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-01-01T21:15:00.0/2019-01-01T21:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-01-01T21:30:00.0/2019-01-01T21:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-01-01T21:45:00.0/2019-01-01T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-01-01T22:00:00.0/2019-01-01T22:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-01-01T22:15:00.0/2019-01-01T22:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-01-01T22:30:00.0/2019-01-01T22:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-01-01T22:45:00.0/2019-01-01T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-01-01T23:00:00.0/2019-01-01T23:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-01-01T23:15:00.0/2019-01-01T23:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-01-01T23:30:00.0/2019-01-01T23:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-01-01T23:45:00.0/2019-01-02T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-01-02T00:00:00.0/2019-01-02T00:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-01-02T00:15:00.0/2019-01-02T00:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-01-02T00:30:00.0/2019-01-02T00:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-01-02T00:45:00.0/2019-01-02T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-01-02T01:00:00.0/2019-01-02T01:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-01-02T01:15:00.0/2019-01-02T01:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-01-02T01:30:00.0/2019-01-02T01:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-01-02T01:45:00.0/2019-01-02T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-01-02T02:00:00.0/2019-01-02T02:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-01-02T02:15:00.0/2019-01-02T02:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-01-02T02:30:00.0/2019-01-02T02:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-01-02T02:45:00.0/2019-01-02T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-01-02T03:00:00.0/2019-01-02T03:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-01-02T03:15:00.0/2019-01-02T03:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-01-02T03:30:00.0/2019-01-02T03:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-01-02T03:45:00.0/2019-01-02T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-01-02T04:00:00.0/2019-01-02T04:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-01-02T04:15:00.0/2019-01-02T04:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-01-02T04:30:00.0/2019-01-02T04:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-01-02T04:45:00.0/2019-01-02T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-01-02T05:00:00.0/2019-01-02T05:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-01-02T05:15:00.0/2019-01-02T05:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-01-02T05:30:00.0/2019-01-02T05:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-01-02T05:45:00.0/2019-01-02T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-01-02T06:00:00.0/2019-01-02T06:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-01-02T06:15:00.0/2019-01-02T06:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-01-02T06:30:00.0/2019-01-02T06:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-01-02T06:45:00.0/2019-01-02T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-01-02T07:00:00.0/2019-01-02T07:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-01-02T07:15:00.0/2019-01-02T07:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-01-02T07:30:00.0/2019-01-02T07:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-01-02T07:45:00.0/2019-01-02T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-01-02T08:00:00.0/2019-01-02T08:15:00.0;1.0718;0.2579;0.0021;0.2557;0.0000;0.0416;0.0000;0.0416;0.0000;1.0000
2019-01-02T08:15:00.0/2019-01-02T08:30:00.0;10.3101;3.0462;0.1093;2.9369;2.9378;1.9548;0.0000;1.9548;0.0000;1.0000
2019-01-02T08:30:00.0/2019-01-02T08:45:00.0;20.7947;7.4834;0.9458;6.5375;15.3886;5.8540;0.0000;5.8540;0.0000;1.0000
2019-01-02T08:45:00.0/2019-01-02T09:00:00.0;30.7311;12.8049;2.7575;10.0474;31.1636;6.4960;0.0000;6.4960;0.0000;1.0000
2019-01-02T09:00:00.0/2019-01-02T09:15:00.0;40.0768;18.5744;5.3527;13.2217;46.7262;7.0167;0.0000;7.0167;0.0000;1.0000
2019-01-02T09:15:00.0/2019-01-02T09:30:00.0;48.7916;24.4791;8.4803;15.9987;60.9803;6.6404;0.0000;6.6404;0.0000;1.0000
2019-01-02T09:30:00.0/2019-01-02T09:45:00.0;56.8385;30.2860;11.8990;18.3870;73.5498;9.6904;0.0000;9.6904;0.0000;1.0000
2019-01-02T09:45:00.0/2019-01-02T10:00:00.0;64.1828;35.8228;15.4000;20.4228;84.3587;16.4084;0.0000;16.4084;0.0000;1.0000
2019-01-02T10:00:00.0/2019-01-02T10:15:00.0;70.7931;40.9624;18.8159;22.1466;93.4845;20.6461;0.0000;20.6461;0.0000;1.0000
2019-01-02T10:15:00.0/2019-01-02T10:30:00.0;76.6412;45.6102;22.0161;23.5942;101.0630;22.8318;0.0000;22.8318;0.0000;1.0000
2019-01-02T10:30:00.0/2019-01-02T10:45:00.0;81.7020;49.6953;24.9005;24.7948;107.2405;24.8701;0.0000;24.8701;0.0000;1.0000
2019-01-02T10:45:00.0/2019-01-02T11:00:00.0;85.9538;53.1645;27.3931;25.7715;112.1511;23.4724;0.0000;23.4724;0.0000;1.0000
2019-01-02T11:00:00.0/2019-01-02T11:15:00.0;89.3784;55.9779;29.4366;26.5413;115.9075;24.4953;0.0000;24.4953;0.0000;1.0000
2019-01-02T11:15:00.0/2019-01-02T11:30:00.0;91.9612;58.1060;30.9891;27.1169;118.5986;24.4496;0.0000;24.4496;0.0000;1.0000
2019-01-02T11:30:00.0/2019-01-02T11:45:00.0;93.6911;59.5281;32.0213;27.5068;120.2892;25.1774;0.0000;25.1774;0.0000;1.0000
2019-01-02T11:45:00.0/2019-01-02T12:00:00.0;94.5607;60.2356;32.5296;27.7059;121.0762;27.3045;0.0000;27.3045;0.0000;1.0000
2019-01-02T12:00:00.0/2019-01-02T12:15:00.0;94.5662;60.3087;32.7885;27.5202;122.0330;28.1546;0.0000;28.1546;0.0000;1.0000
2019-01-02T12:15:00.0/2019-01-02T12:30:00.0;93.7077;59.6924;32.6136;27.0788;122.4940;28.2988;0.0000;28.2988;0.0000;1.0000
2019-01-02T12:30:00.0/2019-01-02T12:45:00.0;91.9889;58.3571;31.8886;26.4684;122.0070;27.3517;0.0000;27.3517;0.0000;1.0000
2019-01-02T12:45:00.0/2019-01-02T13:00:00.0;89.4171;56.3158;30.6240;25.6918;120.5349;27.4299;0.0000;27.4299;0.0000;1.0000
2019-01-02T13:00:00.0/2019-01-02T13:15:00.0;86.0033;53.5887;28.8406;24.7481;118.0151;25.8948;0.0000;25.8948;0.0000;1.0000
2019-01-02T13:15:00.0/2019-01-02T13:30:00.0;81.7622;50.2038;26.5705;23.6333;114.3566;24.8429;0.0000;24.8429;0.0000;1.0000
2019-01-02T13:30:00.0/2019-01-02T13:45:00.0;76.7119;46.1986;23.8595;22.3391;109.4356;23.4104;0.0000;23.4104;0.0000;1.0000
2019-01-02T13:45:00.0/2019-01-02T14:00:00.0;70.8741;41.6221;20.7702;20.8519;103.0918;21.1754;0.0000;21.1754;0.0000;1.0000
2019-01-02T14:00:00.0/2019-01-02T14:15:00.0;64.2738;36.5381;17.3864;19.1517;95.1264;15.8273;0.0000;15.8273;0.0000;1.0000
2019-01-02T14:15:00.0/2019-01-02T14:30:00.0;56.9392;31.0308;13.8200;17.2109;85.3037;12.8098;0.0000;12.8098;0.0000;1.0000
2019-01-02T14:30:00.0/2019-01-02T14:45:00.0;48.9017;25.2132;10.2193;14.9939;73.3647;9.2121;0.0000;9.2121;0.0000;1.0000
2019-01-02T14:45:00.0/2019-01-02T15:00:00.0;40.1959;19.2375;6.7739;12.4637;59.0185;8.0207;0.0000;8.0207;0.0000;1.0000
