edition,centre,typeOfLevel,level,dataDate,stepRange,dataType,shortName,packingType,gridType,value1,value2,value3,value4
1,ecmf,surface,0,20210102,15,fc,10v,grid_simple,regular_ll,9999,9999,-2.77016,-2.58803
1,ecmf,surface,0,20210102,15,fc,2t,grid_simple,regular_ll,9999,9999,276.505,276.521
1,ecmf,surface,0,20210102,16,fc,10u,grid_simple,regular_ll,9999,9999,1.38301,1.3752
1,ecmf,surface,0,20210102,16,fc,10v,grid_simple,regular_ll,9999,9999,-2.74227,-2.54354
1,ecmf,surface,0,20210102,16,fc,2t,grid_simple,regular_ll,9999,9999,275.785,275.778
1,ecmf,surface,0,20210102,17,fc,10u,grid_simple,regular_ll,9999,9999,1.21712,1.19075
1,ecmf,surface,0,20210102,17,fc,10v,grid_simple,regular_ll,9999,9999,-2.89876,-2.69369
1,ecmf,surface,0,20210102,17,fc,2t,grid_simple,regular_ll,9999,9999,275.234,275.216
1,ecmf,surface,0,20210102,18,fc,10u,grid_simple,regular_ll,9999,9999,0.835098,0.815567
1,ecmf,surface,0,20210102,18,fc,10v,grid_simple,regular_ll,9999,9999,-3.06498,-2.87016
1,ecmf,surface,0,20210102,18,fc,2t,grid_simple,regular_ll,9999,9999,274.829,274.823
1,ecmf,surface,0,20210102,19,fc,10u,grid_simple,regular_ll,9999,9999,0.247833,0.192169
1,ecmf,surface,0,20210102,19,fc,10v,grid_simple,regular_ll,9999,9999,-3.42543,-3.19545
1,ecmf,surface,0,20210102,19,fc,2t,grid_simple,regular_ll,9999,9999,274.368,274.272
1,ecmf,surface,0,20210102,20,fc,10u,grid_simple,regular_ll,9999,9999,-0.508682,-0.508682
1,ecmf,surface,0,20210102,20,fc,10v,grid_simple,regular_ll,9999,9999,-3.70214,-3.50389
1,ecmf,surface,0,20210102,20,fc,2t,grid_simple,regular_ll,9999,9999,274.145,274.051
1,ecmf,surface,0,20210102,21,fc,10u,grid_simple,regular_ll,9999,9999,-0.903448,-0.871222
1,ecmf,surface,0,20210102,21,fc,10v,grid_simple,regular_ll,9999,9999,-3.78173,-3.62987
1,ecmf,surface,0,20210102,21,fc,2t,grid_simple,regular_ll,9999,9999,273.959,273.873
1,ecmf,surface,0,20210102,22,fc,10u,grid_simple,regular_ll,9999,9999,-1.00145,-0.970198
1,ecmf,surface,0,20210102,22,fc,10v,grid_simple,regular_ll,9999,9999,-3.82252,-3.69166
1,ecmf,surface,0,20210102,22,fc,2t,grid_simple,regular_ll,9999,9999,273.367,273.285
1,ecmf,surface,0,20210102,23,fc,10u,grid_simple,regular_ll,9999,9999,-0.98483,-0.946744
1,ecmf,surface,0,20210102,23,fc,10v,grid_simple,regular_ll,9999,9999,-3.85184,-3.72343
1,ecmf,surface,0,20210102,23,fc,2t,grid_simple,regular_ll,9999,9999,272.752,272.679
