Temperature,West_East_Wind,South_North_Wind
8.987701,-0.031692505,2.1043396
8.291168,0.3053894,2.0372314
7.7413635,0.3197937,1.9458008
7.3209534,0.21199036,1.8539124
6.6454163,0.0881958,1.774643
5.9098206,0.13946533,1.6450806
5.261139,-0.12362671,1.5449066
4.2704163,-0.43777466,1.4885864
3.5655823,-0.5075531,1.4570618
3.3815002,-0.44839478,1.3995972
3.6837463,-0.3334198,1.1037903
4.3180237,-0.27720642,0.6893616
4.5294495,-0.34100342,0.65374756
4.7052307,-0.6665497,0.5960388
5.243805,-0.54125977,0.36260986
6.2323303,-0.532959,0.39935303
7.6280823,-0.40853882,0.3532257
8.928131,-0.3440857,0.41532898
9.579254,-0.34698486,0.8365326
9.875153,-0.2449894,0.97802734
9.646637,-0.024950027,0.8981018
10.058502,-0.27420807,0.8935547
9.907135,-0.386487,1.0694122
9.0961,0.14572906,1.6040192
8.026764,0.69245815,1.8346558
7.18985,0.9218788,1.6287231
6.3648987,1.1363068,1.7979126
5.9388733,1.1060638,1.9272585
5.3072815,0.8481903,2.014162
4.8197327,0.7295227,2.0801182
4.420807,0.70022583,2.073121
4.117096,0.62150574,2.0480022
3.7494202,0.29873657,1.9264412
3.7193909,-0.19412231,1.6078434
3.7259827,-0.4682312,1.3568735
3.6820374,-0.57814026,1.2093229
3.5941467,-0.70747375,1.0453949
4.2030334,-0.75616455,0.84930897
4.7396545,-0.8824158,0.7414818
5.5814514,-1.0928497,0.59063816
6.7032776,-1.2628784,0.22371387
7.6219788,-1.3742218,-0.45914268
8.392731,-1.8652649,-0.9634533
8.695709,-2.7433777,-0.69256973
8.98941,-2.9169312,-0.03322029
9.38858,-2.9919739,0.86740875
9.851715,-2.8121643,1.1857986
9.896637,-2.6212616,1.0629406
9.765045,-2.4843903,1.1614971
9.44278,-2.1721497,1.2612286
9.270172,-1.9654083,1.4924631
8.946442,-1.9267883,1.5398407
9.263092,-2.08609,1.8097553
9.493317,-2.1727448,2.2740345
9.4086,-1.7140198,2.5342407
9.036774,-1.3392029,2.350296
8.646149,-1.2365265,2.2288055
8.420319,-1.2529755,2.218048
8.379303,-1.2993469,2.4002838
8.521393,-1.5042725,2.453537
8.585358,-1.4388733,2.4892578
8.077789,-1.6806488,2.896206
8.48111,-1.5367126,3.1212788
9.177399,-1.7823334,3.7716532
10.10611,-1.7332153,4.6182528
10.835602,-1.2975464,4.6832266
10.928009,-0.74954224,4.669462
11.187042,-0.72442627,4.3276176
11.324371,-0.8117981,4.0985775
11.572662,-1.0291443,4.097004
11.327789,-1.2050629,3.587841
10.611725,-1.3288116,3.38797
10.154816,-1.850357,3.5211697
9.987457,-2.499527,3.4727087
9.971832,-2.5813599,3.9819279
10.013824,-2.7374878,4.484004
10.242828,-2.2391357,4.753771
10.457916,-2.1221771,4.7768116
10.521149,-1.6167603,4.7610664
10.576324,-0.833786,4.5123158
10.645416,0.81282043,3.2573223
10.171539,3.2129364,1.3446026
9.212799,3.6851196,0.22022247
8.352692,3.0031128,0.5003929
7.7565002,2.8701324,1.0626183
6.257477,1.9723511,1.8218212
6.3265686,1.9380646,2.0095367
7.280182,1.795578,2.0422974
8.466949,2.0404053,2.4533005
9.663239,3.1269836,2.8688354
10.360748,3.1713715,2.9542847
10.632233,2.9580994,2.984192
10.966949,2.99852,3.0793
10.875153,2.3566284,2.9436893
10.600006,1.508194,2.926878
9.771393,0.7275543,2.9104767
8.807526,0.083969116,3.0038872
7.907135,-0.52093506,2.8405132
7.382965,-0.90327454,2.95372
7.150299,-1.1647339,3.192566
7.0731506,-1.2095795,3.546814
6.9979553,-1.0036926,3.9728699
6.871002,-0.79844666,4.1701202
6.634918,-0.7707367,4.189972
6.4164124,-0.8614197,4.1336975
6.2469788,-1.0332642,4.1184387
6.1490784,-1.1567993,4.098709
6.104645,-1.362442,4.0662994
6.1319885,-1.4790497,3.9622803
6.483307,-1.6729889,3.9352112
6.867096,-1.7920227,4.0283966
7.9344788,-1.8571472,3.5046234
9.209869,-2.0037537,4.5053406
10.326813,-1.7184143,6.0533295
11.062164,-1.9323578,5.420761
11.261627,-2.1165466,4.6482086
10.798004,-2.450531,3.8854723
10.53067,-2.3906708,3.3615665
9.912018,-1.626358,3.6882057
8.754303,-1.3750763,2.96659
8.202789,-1.3565369,2.9288597
7.827057,-1.2758636,2.3729973
7.318756,-1.250061,2.2644844
7.0680237,-1.0736847,2.393814
6.5553284,-0.8899231,2.4517632
6.261383,-0.8264313,2.2963562
5.7689514,-1.0083313,2.0413933
5.0941467,-1.1867981,1.7698412
4.60318,-1.319519,1.5818577
4.137848,-1.3894806,1.2734308
3.9354553,-1.4371033,0.838356
3.4325256,-1.4504089,0.62142944
2.9493713,-1.3124542,0.6562958
3.1146545,-1.3728943,-0.025924683
3.4994202,-1.2982635,-0.38191223
5.5816956,-1.0236206,-0.41056824
8.523346,-1.2312927,-0.5362549
9.716461,-1.7207031,-0.81375885
10.624176,-2.2759552,-1.1000137
10.901276,-2.010025,-1.7499237
10.769684,-1.7477417,-2.2894745
10.04068,-1.8361206,-2.8894672
9.527008,-1.6149445,-2.1411028
8.82193,-1.0138702,-2.1852398
7.823883,-0.69529724,-2.2474937
7.638336,-0.20573425,-2.4193916
7.3922424,0.3123932,-2.1789703
7.2530823,0.9314728,-1.9116058
6.797516,1.3258972,-1.834671
6.4789124,1.5632629,-1.7261047
6.5003967,1.5559235,-1.7784882
6.785553,1.4335938,-1.9013367
6.6844788,1.1944427,-2.065979
6.865143,0.7555237,-2.0948944
7.120514,0.5716095,-2.2108154
7.5123596,0.038360596,-2.6706848
7.7955627,-0.638504,-3.0574493
8.163483,-0.74128723,-4.0237885
8.594879,-0.83750916,-4.145218
9.089996,-0.8253174,-4.3864746
9.444,-0.66804504,-4.382477
9.828766,-0.6010132,-4.890625
10.134918,-0.6214447,-5.195053
10.484283,-0.37702942,-5.317993
10.564362,-0.07991028,-5.4066925
10.246246,0.15705872,-5.3036957
9.390778,0.345047,-5.367935
8.777985,0.46211243,-5.482544
8.40152,0.6624756,-4.943817
8.414459,0.30799866,-3.8730774
8.229645,0.45378113,-4.0199585
8.287506,0.5,-3.8289795
8.460846,0.3848114,-4.0108643
8.266266,0.27978516,-4.1432343
8.038971,0.316864,-3.9934387
7.7779846,0.24739075,-3.8837738
7.558502,0.20462036,-3.4091492
7.2816467,-0.08921814,-3.3906555
7.1524963,-0.44648743,-3.5962524
7.1527405,-0.65397644,-4.1327057
6.976959,-0.31095886,-4.499178
6.693268,0.09915161,-4.7228813
6.9266663,-0.09465027,-4.5369053
7.4027405,-0.45866394,-4.417923
8.090729,-0.8518982,-4.4147663
8.623932,-1.3279572,-5.512539
9.024567,-1.3197937,-5.6728287
9.125397,-0.98098755,-5.5071964
8.94693,-0.80184937,-5.4101877
8.803375,-0.6226349,-4.7564087
8.722321,-0.38024902,-4.4562683
8.183014,-0.34783936,-4.066268
7.759918,-0.5658722,-3.462265
7.1356506,-0.4032135,-2.794464
6.8023987,-0.18267822,-2.3559723
6.7503967,-0.105651855,-2.0735626
6.6791077,-0.060668945,-2.0264282
6.417877,0.0874939,-1.9216003
6.213043,0.1708374,-1.7384491
5.9794006,0.40341187,-1.6762543
5.6976624,0.5490265,-1.6210327
5.366852,0.39212036,-1.4757423
4.986725,0.43391418,-1.389473
4.596344,0.4813385,-1.3142414
4.0348206,0.70254517,-1.2894402
3.5084534,1.0353088,-1.2902365
4.8766174,0.87142944,-0.34883118
5.9151917,0.5186157,0.05784607
7.535309,0.72483826,-0.011459351
8.331207,0.68644714,0.29013062
8.671295,1.0161285,0.8288269
8.923981,1.7546539,0.93640137
8.960358,2.240265,0.84495544
9.007477,2.539093,0.74038315
8.881989,2.2245026,0.60316086
8.4339905,2.0083466,0.8425789
7.792389,1.470932,1.4160442
7.716461,1.041687,2.1110382
7.5865784,1.2562714,2.3368206
7.401764,1.4495239,2.5781708
7.2845764,1.5606232,2.7794037
7.090973,1.7046814,2.946579
7.2357483,1.9123383,3.0225983
7.352936,1.9188538,2.956482
7.2882385,1.7151184,3.0479584
7.145172,1.6303711,3.1578827
7.16568,1.7016449,3.088211
7.211334,1.6036987,3.0733643
7.0487366,1.4993591,3.193573
6.5939026,1.5742493,3.4643097
6.8158264,1.545929,3.5004272
7.443878,1.1021729,3.1040306
8.5486145,1.3754272,3.8093023
9.422638,1.6009674,4.1236324
10.349152,2.4828339,4.558263
10.607574,2.0482788,4.2310534
10.814117,2.0979156,4.0985374
10.934235,2.277954,4.100974
10.552399,1.2921753,3.8901043
9.921783,0.98020935,3.871955
9.507233,0.841629,3.9659557
9.618561,1.2437592,4.179329
9.594147,1.1334839,4.2205496
9.580109,1.2171326,4.2332125
9.438263,1.1570587,4.2588205
9.249786,0.9580231,4.344655
9.297028,0.84695435,4.5815516
9.218414,0.9213562,4.6139116
9.127106,0.9467926,4.5997133
9.001373,0.8360748,4.6707287
8.858063,0.53538513,4.8175087
8.718658,0.5016327,5.0335007
8.669586,0.3777771,5.207615
8.815094,-0.030319214,5.3668823
9.031647,-0.15597534,5.5671997
9.514435,-0.09413147,5.704117
9.913971,-0.5187988,4.9072876
9.986237,-0.10437012,5.9088593
10.028229,0.04118347,5.685074
10.132843,0.19740295,5.5380096
10.197662,0.3493042,5.8367615
10.187653,0.1517334,5.8297424
10.166412,0.085632324,5.890503
10.056305,0.17689514,5.853073
10.025299,0.59968567,5.625778
10.100006,0.83273315,4.9743958
10.102203,1.078311,4.4895782
10.063873,1.3904161,4.127548
9.890289,1.7753134,4.0916443
9.704498,1.9614697,3.8676605
9.1996155,2.1020336,3.6397858
8.608063,2.001751,3.3604584
8.248444,1.7497158,3.3609924
7.868805,1.2793789,3.500122
7.601959,1.1407623,3.8036804
7.438385,1.2185211,3.9384003
7.273102,1.4109802,4.0480194
7.387848,1.5243225,3.9758453
7.2586975,2.167923,3.5542603
7.8407288,3.162384,3.1403046
8.498932,3.7108612,1.8634033
8.601471,3.575058,-0.29252625
8.603668,2.7795715,-2.54039
8.318268,2.0825348,-3.5542145
8.223785,1.8236694,-4.088769
7.801422,1.7669067,-4.267914
7.1180725,1.6175385,-3.641098
6.544342,1.5411987,-3.0901642
5.976227,1.4039459,-2.41922
5.291168,2.1534271,-1.3541412
4.777252,2.1561127,-0.7267761
4.150299,2.1143188,-0.19041443
3.4840393,2.0084229,0.36613464
2.7928772,1.7876434,0.7853699
2.0504456,1.5842285,1.1765289
1.4513245,1.3682098,1.4926147
1.1690979,1.1877289,1.8534241
1.0902405,1.0690308,2.0871735
1.1766663,1.0622406,2.1049042
1.2967834,0.8321686,2.1007843
1.2911682,0.65270996,2.2023468
1.3829651,0.64823914,1.8253021
1.6971741,0.37043762,1.6696472
2.559723,0.08770752,1.4350128
3.5350647,-0.168396,1.3604736
4.4098206,-0.40341187,1.2371979
4.80484,-0.55407715,1.0168304
5.219635,-0.20307922,0.74339294
5.2254944,0.09765625,0.45602417
5.3961487,0.34405518,0.27996826
5.3385315,0.55718994,0.077926636
4.8644104,0.84924316,0.16233826
3.9618225,1.0655518,0.21490479
3.8121643,1.5588074,-0.47505188
3.6556702,1.6122589,-0.2258606
3.2523499,1.7102966,0.13743591
2.8282776,1.8692932,0.43266296
2.714508,1.9581909,0.60791016
2.7237854,1.9105835,0.78974915
2.67984,1.9827118,0.8239746
2.6983948,2.0200806,0.85009766
2.6117249,1.9757385,0.95018005
2.5277405,1.9715576,1.0830994
2.191803,1.920929,1.1913147
1.4161682,1.9612885,1.4246826
1.2704163,2.118332,1.2359467
1.1166077,2.0508728,1.3746948
2.5050354,2.0756836,1.2509766
4.358551,2.3518372,1.0643921
5.764801,3.4440613,0.90670776
6.3146057,4.734955,0.18710327
6.495758,5.0542603,0.09585571
6.315094,5.5049744,0.2986908
6.0936584,5.2815094,0.69641113
5.688629,5.2698517,0.83251953
5.157135,4.807602,0.8804321
4.754059,4.606827,0.6207123
4.1285706,4.6157837,0.4490509
4.037018,4.5775146,0.58239746
4.212555,4.6048737,0.40863037
4.3302307,4.6635895,0.03363037
4.488434,4.531021,-0.17904663
4.582184,4.373047,-0.3280182
4.6629944,4.285721,-0.44725037
4.7643127,4.169998,-0.64463806
4.7938538,4.0533295,-0.8079834
4.707428,3.9019623,-0.75904846
4.6319885,3.6993866,-0.6964874
4.528961,3.6503143,-0.90045166
4.540924,3.5818787,-0.9921417
4.5470276,3.2254791,-1.0240784
5.2586975,2.9784565,-0.83535767
6.502472,2.761528,-0.64619446
7.6061096,3.2832928,-1.4244385
8.282379,3.6770134,-3.1731339
8.349518,3.4158134,-3.225607
8.292877,3.0405464,-3.1555634
7.9806213,2.4472675,-2.8575726
7.3802795,1.8548279,-2.5096989
6.507477,1.5125732,-2.1848297
5.9042053,1.3973846,-1.6482563
5.2486877,1.584549,-1.5963783
4.6114807,1.6006622,-1.4865913
4.275543,1.4946136,-1.4022026
3.8019104,1.3923492,-1.4459343
3.6561584,1.1568604,-1.6271057
3.400055,0.9145355,-1.9391289
3.248932,0.6420288,-2.1296663
3.3492737,0.3672638,-2.186614
3.2723694,0.03543091,-2.2254229
3.0716858,-0.23825073,-2.142826
2.9547424,-0.43218994,-2.0650158
2.940094,-0.4628601,-2.010275
2.9447327,-0.84103394,-2.149353
2.851715,-0.8130188,-2.0487366
4.153717,-0.80781555,-1.8150177
5.9127502,-0.8578949,-1.8159332
7.1402893,-1.6601868,-2.9138336
7.467926,-2.2780914,-3.4352112
7.635895,-2.1232605,-3.2603912
7.839752,-2.0335693,-3.271988
7.7328186,-1.7290039,-2.9917145
7.087311,-1.3877716,-2.6492615
6.352936,-1.4733734,-2.4683228
5.646881,-1.6678162,-2.3292084
5.3251038,-2.0002594,-2.2383118
5.2433167,-2.2537994,-1.8792572
5.0160217,-2.4147644,-1.3991241
4.676422,-2.5173187,-0.94255066
4.2953186,-2.5083313,-0.51179504
3.858307,-2.3839264,-0.21708679
3.6070862,-2.2834625,-0.18765259
3.4847717,-2.255844,-0.27523804
3.3016663,-2.3600464,-0.48078918
3.4361877,-2.4053497,-0.6411133
3.5748596,-2.5041962,-0.655365
3.3268127,-2.5523987,-0.6298704
3.1903381,-2.657364,-0.7970047
3.3209534,-2.8380585,-0.7719717
4.4430237,-3.1741333,-0.6663685
5.6583557,-3.0422668,-0.5675907
6.656891,-4.963272,-0.102526665
7.305084,-5.180496,0.5163765
7.4859924,-4.6317444,0.8361492
7.6600647,-4.1422577,0.9325361
7.546295,-3.6365204,0.65670776
6.9708557,-3.273529,0.41255188
6.355377,-3.084137,0.27191162
5.573395,-2.8025513,0.0071105957
5.7638245,-2.8360748,-0.26539612
5.582428,-3.1144104,-0.23970032
5.6495667,-3.4761963,-0.1239624
5.455719,-3.633789,0.023864746
5.518219,-3.7121735,0.17774963
5.3370667,-3.6417542,0.45710754
5.1891174,-3.3992462,0.68026733
4.9894104,-3.2567291,0.66925526
4.8839417,-3.2570648,0.56469154
4.74234,-3.2798767,0.37720108
4.638336,-3.3809204,0.20651245
4.775055,-3.5468597,0.25260925
4.976715,-3.9256592,0.66877747
5.408844,-4.0506897,0.74728394
6.0917053,-4.194824,0.77734375
6.960846,-3.6491241,0.5749359
7.8661194,-5.3261566,1.7331696
8.358063,-5.6681824,2.5041962
8.745758,-5.249298,2.7056274
8.824127,-4.965332,2.4427795
8.641754,-4.680176,1.9623566
8.117096,-4.455612,1.79393
7.3175354,-4.221237,1.6221313
6.748932,-4.077957,1.5084991
6.627594,-3.96286,1.6263733
6.3155823,-3.887085,1.6264801
6.1044006,-3.788086,1.8968658
5.857086,-3.613678,1.9927826
5.9044495,-3.611374,2.0479584
5.8231506,-3.6107483,1.9809875
6.315338,-3.4814606,1.9980774
6.072174,-3.4724731,1.9021454
6.0035706,-3.3801727,1.8994904
5.9945374,-3.3091278,1.896759
6.1664124,-3.3183746,1.9364777
6.436432,-3.2914734,2.0515747
6.680084,-3.349945,2.0590668
6.8788147,-3.4055023,2.288025
7.443268,-3.4114227,2.6554108
7.9532776,-2.9676514,2.4874878
8.382233,-3.8788757,3.9579773
8.612701,-3.6174164,4.040848
8.730377,-3.2049255,4.1579437
8.784576,-2.938202,4.1678925
8.516998,-2.5101624,3.0723476
8.348297,-2.6043396,2.8255386
8.231842,-2.7276459,2.6060352
8.272614,-2.6534576,2.6492682
8.665192,-2.5080261,2.7670135
8.767731,-2.4755707,2.6276207
8.911285,-2.4016266,2.4058075
9.032379,-2.3153076,2.0156164
9.194244,-2.0798206,1.7297726
9.268707,-1.9223223,1.5443411
9.118317,-1.6809692,1.5620728
9.218414,-1.5283203,1.4079742
9.152008,-1.6626892,1.2472992
9.202545,-1.7090454,0.9108887
9.158844,-1.8712616,0.3144989
9.389557,-2.190628,-0.035583496
10.002106,-2.9613953,0.4510193
10.084869,-2.9359436,0.45818043
10.066071,-2.4465027,0.5432968
9.956696,-1.5722809,0.60861206
10.159088,-0.78970337,1.2481499
10.364166,0.8583679,1.8741131
10.733063,1.5993195,1.8816452
10.709869,1.2588043,1.6559277
10.704498,0.5703888,1.6020737
10.524567,-0.002380371,1.4710188
10.33902,-0.4521942,1.6518316
10.220367,-0.90556335,1.7494221
10.176178,-1.5808105,0.6860399
10.196686,-1.7150726,0.41987514
10.124908,-1.9578705,-0.2353363
10.041168,-1.7142029,-0.6740761
9.874664,-1.3489838,-0.7519951
9.83609,-0.81848145,0.04532051
9.781647,0.17123413,1.8425064
9.407135,1.0778656,2.8736744
8.873199,1.5610046,3.712967
8.377838,1.0780792,3.7814941
8.046783,0.4743042,3.6085548
7.716217,-0.008911133,3.300581
7.8146057,-0.062469482,3.1931973
7.6698303,-0.43234253,2.8275757
7.6407776,-0.7785492,2.3877563
7.8614807,-0.7251282,3.134613
8.3854065,-0.97288513,2.8167114
9.080597,-1.5414886,2.8281403
9.20755,-1.8643799,2.8472748
9.035187,-1.4614868,2.2736053
8.9409485,-1.3178406,1.9652557
8.563995,-1.1352081,1.440506
8.088776,-1.1032257,0.74702454
7.267975,-1.1049347,0.16908264
7.263214,-1.4988861,0.4269867
6.6246643,-1.2981415,-0.2637787
5.8561096,-0.90086365,-1.0397034
5.2640686,-0.39326477,-1.3635559
4.743561,0.00491333,-1.5396681
4.9007874,0.38401794,-1.4576111
4.4552307,0.8142395,-1.3354454
4.4059143,1.2660828,-0.9225006
4.167877,1.3479004,-0.7313404
4.7982483,1.4607086,-0.49682426
5.275299,1.6079407,-0.19737434
5.7691956,1.5583191,-0.10902214
5.757965,1.622467,-0.17469978
5.5169983,1.5742798,0.07221413
6.1026917,1.0781555,0.08405876
7.746002,0.7801056,-0.12358856
9.340973,0.45793152,-0.7420807
10.153961,-0.13302612,-0.79771996
10.42984,-0.22697449,-0.6544113
10.344635,-0.4189911,-0.45626068
10.29361,-0.7509918,-0.43574142
9.647858,-1.042984,-0.29226208
8.439606,-1.2681427,-0.06657219
6.90567,-1.200943,0.06589699
6.3142395,-1.1625214,0.0043849945
5.292389,-1.4309082,-0.7462692
5.626251,-1.395935,-0.84136295
5.462433,-1.4747467,-0.85983276
5.917511,-1.4677277,-1.0329304
6.3364563,-1.6655273,-1.0302811
6.4518127,-1.7948761,-1.1251011
6.606842,-2.0909119,-1.2519617
6.478424,-2.6103058,-1.56851
6.8771057,-3.166397,-1.6808233
6.9237366,-3.312378,-1.9519558
6.8731995,-3.3802948,-2.143074
6.7965393,-3.132309,-2.036049
6.821686,-3.1165466,-2.3879147
7.359894,-3.8485718,-3.0428553
7.9757385,-3.5255127,-3.0894947
8.643707,-3.1647644,-3.4171867
9.0121155,-3.0799103,-3.8246136
9.580719,-2.9710083,-4.1184998
9.159821,-3.0491333,-4.4694595
9.196686,-2.937027,-4.6353474
8.6510315,-2.7355957,-4.9640856
8.315826,-2.5749207,-4.8618803
8.317291,-2.851532,-5.01112
8.291901,-2.6230927,-4.810354
8.391144,-2.3155518,-5.0798798
8.214508,-2.0155182,-5.1278534
8.014191,-1.8675385,-4.954855
7.6645813,-1.6754761,-4.536297
7.5293274,-1.4959564,-4.359997
7.4132385,-1.2101746,-4.2397118
7.4861145,-0.8981476,-4.1889114
7.447296,-0.71157837,-4.0472336
7.381256,-0.6984863,-3.897769
7.466461,-0.6231537,-3.7686243
7.446686,-0.47439575,-3.5651398
7.1444397,-0.2194519,-3.3580341
6.809723,-0.05709839,-3.0982876
7.027252,0.08174133,-2.8702583
7.677643,0.27093506,-2.5887184
8.256256,-0.19229126,-3.4636211
8.483795,-0.19511414,-3.159525
8.707428,0.035858154,-3.0820045
8.479645,0.38008118,-2.785328
8.207916,0.45825195,-2.5204697
7.8197327,0.39559937,-2.050394
7.1871643,0.6551666,-1.6933098
6.667389,0.95124817,-1.42385
6.099518,1.2962799,-1.24018
6.0553284,1.2493591,-1.1091852
5.86734,1.283783,-0.96117306
5.4012756,1.3670654,-0.78710175
4.6876526,1.3581848,-0.66256523
3.9813538,1.3778229,-0.65901566
3.4154358,1.4010773,-0.5621891
3.0899963,1.3681641,-0.43299103
2.9952698,1.3356476,-0.35458183
2.9615784,1.3314972,-0.24472237
2.4708557,1.2331543,-0.08292198
2.1009827,1.1251831,0.20628166
2.1429749,0.8592987,0.46964073
2.056549,0.69955444,0.78668594
2.7657776,0.28379822,0.8113518
3.6129456,0.37930298,0.89719296
4.4811096,0.47964478,0.9953613
5.275055,0.3703766,1.3365192
5.67984,0.17301941,1.9623623
5.782135,-0.34150696,1.6902466
5.7689514,-0.9519043,1.2982998
5.383209,-1.0890961,0.9324684
4.778473,-1.4220886,0.6852913
4.318268,-1.3628845,0.7033005
4.116852,-1.651474,0.9047985
3.848297,-1.6618347,0.84069633
3.3456116,-1.5375061,0.70816994
2.7186584,-1.4924011,0.28448486
2.2643127,-1.3952637,-0.11741638
2.2782288,-1.3636932,-0.6602802
2.6974182,-1.4578094,-1.0403919
2.9999084,-1.6940308,-1.3119888
3.0550842,-1.8842621,-1.6618462
3.3475647,-2.1788788,-1.6027985
3.5382385,-2.247055,-1.8336048
3.723297,-2.1792603,-2.0075388
4.0126038,-1.8024902,-2.5606709
3.738922,-1.4943695,-2.8027554
4.3954163,-1.5403595,-2.9227085
5.178131,-1.7565613,-2.9867706
5.7626038,-2.2757568,-3.1746616
6.406891,-2.6143036,-3.3077488
6.6549377,-2.1735687,-3.2069864
6.7374573,-2.3373566,-3.1422396
6.4596252,-3.224945,-3.1441727
6.3297424,-3.5711975,-2.7326984
6.032135,-3.213791,-2.6963348
5.863434,-3.433899,-2.9418068
5.7674866,-3.8103638,-2.8755646
5.425934,-3.732483,-2.9102173
5.094391,-3.3292236,-2.9894562
4.839264,-3.0193176,-2.9359436
4.4772034,-2.6629333,-2.767517
4.143219,-2.2174072,-2.640976
3.896637,-1.8633881,-2.548256
3.4415588,-1.5590973,-2.524002
3.009674,-1.3336792,-2.5166779
2.7640686,-1.2051086,-2.4443207
2.4525452,-1.0996704,-2.2995148
2.049469,-0.92059326,-2.1159515
1.5416565,-0.82870483,-1.784378
0.9479065,-0.2959137,-1.4901886
1.4791565,-0.116256714,-1.2102966
3.2240295,-0.120224,-0.68125916
5.2047424,-0.17967224,-0.70054626
5.7669983,-0.86686707,-0.7231293
5.873932,-0.880249,-0.18069458
5.8766174,-0.40621948,0.42816162
5.6998596,-0.35694885,0.88397217
4.991852,-0.70887756,1.302063
3.5006409,-1.0129242,1.7108154
2.3876038,-0.87605286,1.9469757
1.8131409,-1.2480164,2.0063019
1.698883,-1.775528,2.2165537
1.7694397,-1.6328583,2.3811398
1.684967,-1.6481018,2.6736994
1.6319885,-2.2118683,3.0063887
1.8053284,-2.3551788,3.3822575
2.2806702,-2.4492493,3.9412794
2.6915588,-2.358078,4.1196175
3.0052795,-2.7053986,4.459317
3.4823303,-2.7989197,4.292285
3.6261292,-2.6580505,4.8919315
3.4198303,-2.1451874,4.734124
3.8573303,-3.6575775,2.699973
3.9369202,-3.5631714,1.7790775
3.7731018,-3.232315,1.337616
3.7540588,-2.3598633,0.9986725
3.8121643,-1.5876007,0.3441925
3.823639,-1.4584045,-0.33216858
3.5831604,-1.5156708,-0.8509369
3.2225647,-2.2347717,-0.8899994
3.0011292,-2.1649323,-0.9802246
3.1185608,-2.5005035,-1.5528564
3.3356018,-2.1460571,-1.7893982
3.608307,-2.321106,-2.032547
3.4337463,-1.49646,-0.22090149
3.1888733,-1.0237732,-0.28825378
3.1666565,-0.4969635,-0.5342407
2.8893127,-0.29994202,-0.8948059
2.7586975,-0.317688,-0.9217043
2.442047,-0.37498474,-1.0655823
1.7042542,-0.30500793,-1.1082821
1.3981018,-0.6990967,-0.83195496
0.519928,-1.2384033,-0.53271484
0.46206665,-1.224823,-0.26669312
1.669342,-0.68470764,-0.107925415
1.013092,-0.83439636,0.1759491
0.34561157,-0.88494873,0.26823425
-1.2642517,-1.3824158,0.5673981
-0.5821228,-1.0719757,0.8706665
1.9195862,-0.7279663,1.045929
3.5401917,-1.1064453,1.5227661
4.240387,-2.0649567,2.4093933
4.629059,-1.7401276,3.1673584
4.608307,-1.360321,3.0145264
4.332428,-1.9475708,3.5451508
4.021637,-1.5439148,3.920456
3.9911194,-1.6125641,4.3769836
3.9354553,-1.5611877,4.812683
2.8832092,-2.3072662,5.559387
1.7735901,-2.9343872,5.386917
1.9928284,-1.864685,6.7456207
2.3451233,0.44500732,6.4357452
3.0238342,2.9830475,4.7411346
4.219879,4.8634796,2.1744385
4.5416565,5.831009,1.4322815
4.5467834,6.2552795,0.7047882
4.6561584,6.4517365,0.36505127
4.6979065,6.9490356,-0.13256836
4.810211,7.4670563,-0.61117554
4.7052307,7.768112,-0.86483765
4.815094,6.0894775,-0.52238464
4.6854553,6.0316925,-0.9623718
4.8890686,6.450592,-1.7449493
5.224518,6.302063,-1.4615479
5.919098,6.4555206,-1.3170471
5.713043,6.8192596,-1.717102
5.8751526,6.50029,-1.5237885
5.785553,6.7581177,-1.6981354
5.4256897,6.72139,-1.9395218
4.949127,5.950943,-1.5098333
4.2149963,5.821884,-1.3704338
4.001129,6.0408936,-1.4602528
3.756012,5.8825226,-1.8018684
3.7115784,6.1278076,-1.6454268
3.7018127,6.916687,-1.9080868
3.693756,7.062271,-2.03623
3.7345276,6.936722,-2.0057755
3.8771057,7.14415,-2.2452087
4.1271057,7.7962494,-2.600998
4.058014,8.055069,-3.1304474
4.229645,8.517639,-4.020035
3.9967346,8.227173,-4.6539
4.2486877,7.4986115,-5.2802734
4.7118225,6.268463,-6.534622
5.049225,5.731064,-5.88266
5.2740784,5.080612,-6.180237
5.5709534,4.4655304,-5.312973
5.9618225,3.9696045,-4.933182
6.478424,3.94281,-5.4326477
6.8036194,3.6864624,-5.0978546
6.747711,3.5380707,-4.41333
6.613434,3.4671478,-4.015997
6.3973694,3.409546,-3.8567657
5.7469788,3.0594177,-3.1039886
4.9735413,2.9235535,-2.4161987
4.688385,2.894806,-2.0527954
4.4720764,2.7843628,-2.0103302
4.1402893,2.711197,-1.6973877
3.7147522,2.6402435,-1.4065094
3.233551,2.5289917,-0.865036
2.6495667,2.4472198,-0.4563408
2.4352112,2.3192902,-0.12532234
2.1229553,2.3391113,0.20604706
1.8612366,2.2446136,0.5238342
1.7645569,1.9988251,0.9875488
1.7901917,1.6915588,1.36203
1.6097717,1.3400879,1.7323151
1.8221741,0.8830414,1.9440308
1.4391174,0.07472229,2.1254425
1.6481018,-0.21987915,2.3794556
1.716217,-0.6350403,2.6221619
2.1671448,-0.97828674,2.8386383
2.5404358,-1.3860626,3.8052673
3.0792542,-2.1000671,3.7735138
3.5257874,-2.4673004,3.5041504
3.8404846,-2.6470795,2.7779694
3.809967,-2.7240295,1.6350708
3.7337952,-2.4918365,0.2991333
3.8131409,-2.8289032,-0.37599182
3.6322327,-3.3384705,-0.55870056
4.1922913,-3.88208,-0.9574127
