edition,centre,typeOfLevel,level,dataDate,stepRange,dataType,shortName,packingType,gridType,value1,value2,value3,value4
1,ecmf,surface,0,20210103,7,fc,10u,grid_simple,regular_ll,9999,9999,-0.563049,-0.387268
1,ecmf,surface,0,20210103,7,fc,10v,grid_simple,regular_ll,9999,9999,-5.96567,-5.42417
1,ecmf,surface,0,20210103,7,fc,2t,grid_simple,regular_ll,9999,9999,276.502,276.143
1,ecmf,surface,0,20210103,8,fc,10u,grid_simple,regular_ll,9999,9999,-1.66551,-1.3286
1,ecmf,surface,0,20210103,8,fc,10v,grid_simple,regular_ll,9999,9999,-5.63598,-5.09936
1,ecmf,surface,0,20210103,8,fc,2t,grid_simple,regular_ll,9999,9999,276.634,276.259
1,ecmf,surface,0,20210103,9,fc,10u,grid_simple,regular_ll,9999,9999,-2.70047,-2.23074
1,ecmf,surface,0,20210103,9,fc,10v,grid_simple,regular_ll,9999,9999,-5.10489,-4.6796
1,ecmf,surface,0,20210103,9,fc,2t,grid_simple,regular_ll,9999,9999,276.778,276.416
1,ecmf,surface,0,20210103,10,fc,10u,grid_simple,regular_ll,9999,9999,-3.20825,-2.74341
1,ecmf,surface,0,20210103,10,fc,10v,grid_simple,regular_ll,9999,9999,-4.45706,-4.14749
1,ecmf,surface,0,20210103,10,fc,2t,grid_simple,regular_ll,9999,9999,277.083,276.757
1,ecmf,surface,0,20210103,11,fc,10u,grid_simple,regular_ll,9999,9999,-4.02707,-3.58371
1,ecmf,surface,0,20210103,11,fc,10v,grid_simple,regular_ll,9999,9999,-3.70485,-3.54567
1,ecmf,surface,0,20210103,11,fc,2t,grid_simple,regular_ll,9999,9999,277.403,277.102
1,ecmf,surface,0,20210103,12,fc,10u,grid_simple,regular_ll,9999,9999,-4.53687,-4.12378
1,ecmf,surface,0,20210103,12,fc,10v,grid_simple,regular_ll,9999,9999,-2.59156,-2.52564
1,ecmf,surface,0,20210103,12,fc,2t,grid_simple,regular_ll,9999,9999,277.719,277.471
1,ecmf,surface,0,20210103,13,fc,10u,grid_simple,regular_ll,9999,9999,-4.34369,-3.9433
1,ecmf,surface,0,20210103,13,fc,10v,grid_simple,regular_ll,9999,9999,-1.84404,-1.76152
1,ecmf,surface,0,20210103,13,fc,2t,grid_simple,regular_ll,9999,9999,277.707,277.453
1,ecmf,surface,0,20210103,14,fc,10u,grid_simple,regular_ll,9999,9999,-3.89973,-3.5179
1,ecmf,surface,0,20210103,14,fc,10v,grid_simple,regular_ll,9999,9999,-2.01782,-1.86353
1,ecmf,surface,0,20210103,14,fc,2t,grid_simple,regular_ll,9999,9999,277.745,277.478
1,ecmf,surface,0,20210103,15,fc,10u,grid_simple,regular_ll,9999,9999,-3.61188,-3.18024
1,ecmf,surface,0,20210103,15,fc,10v,grid_simple,regular_ll,9999,9999,-2.40434,-2.22123
1,ecmf,surface,0,20210103,15,fc,2t,grid_simple,regular_ll,9999,9999,277.349,277.021
1,ecmf,surface,0,20210103,16,fc,10u,grid_simple,regular_ll,9999,9999,-3.59885,-3.11057
1,ecmf,surface,0,20210103,16,fc,10v,grid_simple,regular_ll,9999,9999,-2.67946,-2.49928
1,ecmf,surface,0,20210103,16,fc,2t,grid_simple,regular_ll,9999,9999,276.788,276.376
1,ecmf,surface,0,20210103,17,fc,10u,grid_simple,regular_ll,9999,9999,-3.54575,-3.04575
1,ecmf,surface,0,20210103,17,fc,10v,grid_simple,regular_ll,9999,9999,-2.71824,-2.5532
1,ecmf,surface,0,20210103,17,fc,2t,grid_simple,regular_ll,9999,9999,276.595,276.113
1,ecmf,surface,0,20210103,18,fc,10u,grid_simple,regular_ll,9999,9999,-3.31763,-2.83032
1,ecmf,surface,0,20210103,18,fc,10v,grid_simple,regular_ll,9999,9999,-2.98348,-2.80184
1,ecmf,surface,0,20210103,18,fc,2t,grid_simple,regular_ll,9999,9999,276.544,276.009
1,ecmf,surface,0,20210103,19,fc,10u,grid_simple,regular_ll,9999,9999,-3.57883,-3.04758
1,ecmf,surface,0,20210103,19,fc,10v,grid_simple,regular_ll,9999,9999,-3.17195,-2.9654
1,ecmf,surface,0,20210103,19,fc,2t,grid_simple,regular_ll,9999,9999,276.703,276.186
1,ecmf,surface,0,20210103,20,fc,10u,grid_simple,regular_ll,9999,9999,-3.61467,-3.10393
1,ecmf,surface,0,20210103,20,fc,10v,grid_simple,regular_ll,9999,9999,-3.2679,-3.0428
1,ecmf,surface,0,20210103,20,fc,2t,grid_simple,regular_ll,9999,9999,276.774,276.266
1,ecmf,surface,0,20210103,21,fc,10u,grid_simple,regular_ll,9999,9999,-3.98337,-3.43942
1,ecmf,surface,0,20210103,21,fc,10v,grid_simple,regular_ll,9999,9999,-3.25611,-3.03247
1,ecmf,surface,0,20210103,21,fc,2t,grid_simple,regular_ll,9999,9999,276.856,276.368
1,ecmf,surface,0,20210103,22,fc,10u,grid_simple,regular_ll,9999,9999,-4.18532,-3.61501
1,ecmf,surface,0,20210103,22,fc,10v,grid_simple,regular_ll,9999,9999,-3.20487,-2.98221
1,ecmf,surface,0,20210103,22,fc,2t,grid_simple,regular_ll,9999,9999,276.847,276.364
1,ecmf,surface,0,20210103,23,fc,10u,grid_simple,regular_ll,9999,9999,-4.20897,-3.62987
1,ecmf,surface,0,20210103,23,fc,10v,grid_simple,regular_ll,9999,9999,-3.16841,-2.94087
1,ecmf,surface,0,20210103,23,fc,2t,grid_simple,regular_ll,9999,9999,276.947,276.496
1,ecmf,surface,0,20210103,24,fc,10u,grid_simple,regular_ll,9999,9999,-4.11932,-3.52948
1,ecmf,surface,0,20210103,24,fc,10v,grid_simple,regular_ll,9999,9999,-3.06609,-2.85125
1,ecmf,surface,0,20210103,24,fc,2t,grid_simple,regular_ll,9999,9999,276.911,276.462
1,ecmf,surface,0,20210104,1,fc,10u,grid_simple,regular_ll,9999,9999,-3.98705,-3.40208
1,ecmf,surface,0,20210104,1,fc,10v,grid_simple,regular_ll,9999,9999,-2.91264,-2.72172
1,ecmf,surface,0,20210104,1,fc,2t,grid_simple,regular_ll,9999,9999,277.037,276.594
1,ecmf,surface,0,20210104,2,fc,10u,grid_simple,regular_ll,9999,9999,-3.70079,-3.10802
1,ecmf,surface,0,20210104,2,fc,10v,grid_simple,regular_ll,9999,9999,-2.94086,-2.75874
1,ecmf,surface,0,20210104,2,fc,2t,grid_simple,regular_ll,9999,9999,276.863,276.396
1,ecmf,surface,0,20210104,3,fc,10u,grid_simple,regular_ll,9999,9999,-3.45499,-2.87491
1,ecmf,surface,0,20210104,3,fc,10v,grid_simple,regular_ll,9999,9999,-3.15975,-2.95223
1,ecmf,surface,0,20210104,3,fc,2t,grid_simple,regular_ll,9999,9999,276.774,276.309
1,ecmf,surface,0,20210104,4,fc,10u,grid_simple,regular_ll,9999,9999,-3.1292,-2.57549
1,ecmf,surface,0,20210104,4,fc,10v,grid_simple,regular_ll,9999,9999,-3.41872,-3.18581
1,ecmf,surface,0,20210104,4,fc,2t,grid_simple,regular_ll,9999,9999,276.706,276.225
1,ecmf,surface,0,20210104,5,fc,10u,grid_simple,regular_ll,9999,9999,-2.99913,-2.47081
1,ecmf,surface,0,20210104,5,fc,10v,grid_simple,regular_ll,9999,9999,-3.66009,-3.37884
1,ecmf,surface,0,20210104,5,fc,2t,grid_simple,regular_ll,9999,9999,276.792,276.331
1,ecmf,surface,0,20210104,6,fc,10u,grid_simple,regular_ll,9999,9999,-2.80847,-2.30261
1,ecmf,surface,0,20210104,6,fc,10v,grid_simple,regular_ll,9999,9999,-3.78355,-3.4774
1,ecmf,surface,0,20210104,6,fc,2t,grid_simple,regular_ll,9999,9999,276.662,276.189
1,ecmf,surface,0,20210104,7,fc,10u,grid_simple,regular_ll,9999,9999,-2.36169,-1.93982
1,ecmf,surface,0,20210104,7,fc,10v,grid_simple,regular_ll,9999,9999,-4.18504,-3.82322
1,ecmf,surface,0,20210104,7,fc,2t,grid_simple,regular_ll,9999,9999,276.513,276.038
1,ecmf,surface,0,20210104,8,fc,10u,grid_simple,regular_ll,9999,9999,-2.1339,-1.74815
1,ecmf,surface,0,20210104,8,fc,10v,grid_simple,regular_ll,9999,9999,-4.34883,-3.95967
