edition,centre,typeOfLevel,level,dataDate,stepRange,dataType,shortName,packingType,gridType,value1,value2,value3,value4
1,ecmf,surface,0,20210102,6,fc,10v,grid_simple,regular_ll,-2.80813,-2.65384,9999,-2.55227
1,ecmf,surface,0,20210102,6,fc,2t,grid_simple,regular_ll,273.707,273.297,9999,273.305
1,ecmf,surface,0,20210102,7,fc,10u,grid_simple,regular_ll,3.75058,3.51719,9999,3.43418
1,ecmf,surface,0,20210102,7,fc,10v,grid_simple,regular_ll,-2.28447,-2.13994,9999,-2.06279
1,ecmf,surface,0,20210102,7,fc,2t,grid_simple,regular_ll,273.347,272.991,9999,273.015
1,ecmf,surface,0,20210102,8,fc,10u,grid_simple,regular_ll,3.68323,3.44397,9999,3.35999
1,ecmf,surface,0,20210102,8,fc,10v,grid_simple,regular_ll,-1.93717,-1.83756,9999,-1.79557
1,ecmf,surface,0,20210102,8,fc,2t,grid_simple,regular_ll,272.986,272.636,9999,272.681
1,ecmf,surface,0,20210102,9,fc,10u,grid_simple,regular_ll,3.59439,3.34341,9999,3.27408
1,ecmf,surface,0,20210102,9,fc,10v,grid_simple,regular_ll,-1.75544,-1.6739,9999,-1.64802
1,ecmf,surface,0,20210102,9,fc,2t,grid_simple,regular_ll,272.755,272.427,9999,272.52
1,ecmf,surface,0,20210102,10,fc,10u,grid_simple,regular_ll,3.51518,3.24272,9999,3.19389
1,ecmf,surface,0,20210102,10,fc,10v,grid_simple,regular_ll,-1.85968,-1.76154,9999,-1.71418
1,ecmf,surface,0,20210102,10,fc,2t,grid_simple,regular_ll,273.179,272.926,9999,273.033
1,ecmf,surface,0,20210102,11,fc,10u,grid_simple,regular_ll,3.5607,3.32339,9999,3.26968
1,ecmf,surface,0,20210102,11,fc,10v,grid_simple,regular_ll,-2.11064,-2.03203,9999,-1.97099
1,ecmf,surface,0,20210102,11,fc,2t,grid_simple,regular_ll,273.998,273.801,9999,273.867
1,ecmf,surface,0,20210102,12,fc,10u,grid_simple,regular_ll,3.51172,3.30176,9999,3.30566
1,ecmf,surface,0,20210102,12,fc,10v,grid_simple,regular_ll,-2.39883,-2.33389,9999,-2.3124
1,ecmf,surface,0,20210102,12,fc,2t,grid_simple,regular_ll,274.611,274.437,9999,274.51
1,ecmf,surface,0,20210102,13,fc,10u,grid_simple,regular_ll,3.45148,3.24835,9999,3.2298
1,ecmf,surface,0,20210102,13,fc,10v,grid_simple,regular_ll,-2.78805,-2.70113,9999,-2.62594
1,ecmf,surface,0,20210102,13,fc,2t,grid_simple,regular_ll,275.08,274.904,9999,274.97
1,ecmf,surface,0,20210102,14,fc,10u,grid_simple,regular_ll,3.34097,3.15152,9999,3.11636
1,ecmf,surface,0,20210102,14,fc,10v,grid_simple,regular_ll,-2.61268,-2.52527,9999,-2.38123
1,ecmf,surface,0,20210102,14,fc,2t,grid_simple,regular_ll,275.218,275.042,9999,275.085
1,ecmf,surface,0,20210102,15,fc,10u,grid_simple,regular_ll,3.04202,2.90921,9999,2.80667
1,ecmf,surface,0,20210102,15,fc,10v,grid_simple,regular_ll,-2.13295,-2.08461,9999,-2.07045
1,ecmf,surface,0,20210102,15,fc,2t,grid_simple,regular_ll,274.935,274.72,9999,274.783
1,ecmf,surface,0,20210102,16,fc,10u,grid_simple,regular_ll,2.75117,2.62129,9999,2.34981
1,ecmf,surface,0,20210102,16,fc,10v,grid_simple,regular_ll,-2.28084,-2.24275,9999,-2.39119
1,ecmf,surface,0,20210102,16,fc,2t,grid_simple,regular_ll,274.774,274.504,9999,274.77
1,ecmf,surface,0,20210102,17,fc,10u,grid_simple,regular_ll,1.97884,1.84407,9999,1.48958
1,ecmf,surface,0,20210102,17,fc,10v,grid_simple,regular_ll,-2.76498,-2.72982,9999,-2.95589
1,ecmf,surface,0,20210102,17,fc,2t,grid_simple,regular_ll,275.169,274.833,9999,275.284
1,ecmf,surface,0,20210102,18,fc,10u,grid_simple,regular_ll,0.922012,0.836075,9999,0.472794
1,ecmf,surface,0,20210102,18,fc,10v,grid_simple,regular_ll,-3.37406,-3.31449,9999,-3.58207
1,ecmf,surface,0,20210102,18,fc,2t,grid_simple,regular_ll,275.858,275.54,9999,276.104
1,ecmf,surface,0,20210102,19,fc,10u,grid_simple,regular_ll,-1.32248,-1.05685,9999,-0.90451
1,ecmf,surface,0,20210102,19,fc,10v,grid_simple,regular_ll,-4.04701,-3.87953,9999,-3.82826
1,ecmf,surface,0,20210102,19,fc,2t,grid_simple,regular_ll,276.862,276.444,9999,276.649
1,ecmf,surface,0,20210102,20,fc,10u,grid_simple,regular_ll,-1.3622,-1.06044,9999,-0.927628
1,ecmf,surface,0,20210102,20,fc,10v,grid_simple,regular_ll,-3.55272,-3.44481,9999,-3.42382
1,ecmf,surface,0,20210102,20,fc,2t,grid_simple,regular_ll,276.955,276.488,9999,276.629
1,ecmf,surface,0,20210102,21,fc,10u,grid_simple,regular_ll,-1.16419,-0.859503,9999,-0.743292
1,ecmf,surface,0,20210102,21,fc,10v,grid_simple,regular_ll,-3.2285,-3.16844,9999,-3.17723
1,ecmf,surface,0,20210102,21,fc,2t,grid_simple,regular_ll,276.549,276.097,9999,276.244
1,ecmf,surface,0,20210102,22,fc,10u,grid_simple,regular_ll,-1.02586,-0.732893,9999,-0.673323
1,ecmf,surface,0,20210102,22,fc,10v,grid_simple,regular_ll,-3.23512,-3.20387,9999,-3.21705
1,ecmf,surface,0,20210102,22,fc,2t,grid_simple,regular_ll,276.549,276.084,9999,276.275
1,ecmf,surface,0,20210102,23,fc,10u,grid_simple,regular_ll,-0.9194,-0.668424,9999,-0.679166
1,ecmf,surface,0,20210102,23,fc,10v,grid_simple,regular_ll,-3.33768,-3.3162,9999,-3.31327
1,ecmf,surface,0,20210102,23,fc,2t,grid_simple,regular_ll,276.246,275.81,9999,276.021
1,ecmf,surface,0,20210102,24,fc,10u,grid_simple,regular_ll,-0.984097,-0.754605,9999,-0.74484
1,ecmf,surface,0,20210102,24,fc,10v,grid_simple,regular_ll,-3.28681,-3.26728,9999,-3.26044
1,ecmf,surface,0,20210102,24,fc,2t,grid_simple,regular_ll,276.152,275.756,9999,275.984
1,ecmf,surface,0,20210103,1,fc,10u,grid_simple,regular_ll,-0.995681,-0.763259,9999,-0.739821
1,ecmf,surface,0,20210103,1,fc,10v,grid_simple,regular_ll,-3.22442,-3.19952,9999,-3.20001
1,ecmf,surface,0,20210103,1,fc,2t,grid_simple,regular_ll,276.136,275.726,9999,275.995
1,ecmf,surface,0,20210103,2,fc,10u,grid_simple,regular_ll,-1.00919,-0.778717,9999,-0.772858
1,ecmf,surface,0,20210103,2,fc,10v,grid_simple,regular_ll,-3.09939,-3.08327,9999,-3.09646
1,ecmf,surface,0,20210103,2,fc,2t,grid_simple,regular_ll,275.964,275.531,9999,275.789
1,ecmf,surface,0,20210103,3,fc,10u,grid_simple,regular_ll,-0.976387,-0.784004,9999,-0.840645
1,ecmf,surface,0,20210103,3,fc,10v,grid_simple,regular_ll,-3.03544,-3.00761,9999,-3.00419
1,ecmf,surface,0,20210103,3,fc,2t,grid_simple,regular_ll,275.816,275.428,9999,275.686
1,ecmf,surface,0,20210103,4,fc,10u,grid_simple,regular_ll,-1.15608,-0.955887,9999,-1.01155
1,ecmf,surface,0,20210103,4,fc,10v,grid_simple,regular_ll,-3.03599,-2.98911,9999,-2.97935
1,ecmf,surface,0,20210103,4,fc,2t,grid_simple,regular_ll,275.736,275.35,9999,275.559
1,ecmf,surface,0,20210103,5,fc,10u,grid_simple,regular_ll,-1.41584,-1.18244,9999,-1.22346
1,ecmf,surface,0,20210103,5,fc,10v,grid_simple,regular_ll,-2.96597,-2.90737,9999,-2.90639
1,ecmf,surface,0,20210103,5,fc,2t,grid_simple,regular_ll,275.734,275.349,9999,275.519
1,ecmf,surface,0,20210103,6,fc,10u,grid_simple,regular_ll,-1.47487,-1.27663,9999,-1.33034
1,ecmf,surface,0,20210103,6,fc,10v,grid_simple,regular_ll,-2.93183,-2.87324,9999,-2.84199
1,ecmf,surface,0,20210103,6,fc,2t,grid_simple,regular_ll,275.633,275.235,9999,275.438
1,ecmf,surface,0,20210103,7,fc,10u,grid_simple,regular_ll,-2.29547,-1.9361,9999,-1.93024
1,ecmf,surface,0,20210103,7,fc,10v,grid_simple,regular_ll,-3.06967,-3.01108,9999,-3.00717
1,ecmf,surface,0,20210103,7,fc,2t,grid_simple,regular_ll,276.04,275.69,9999,275.918
1,ecmf,surface,0,20210103,8,fc,10u,grid_simple,regular_ll,-2.33055,-2.01707,9999,-1.95848
1,ecmf,surface,0,20210103,8,fc,10v,grid_simple,regular_ll,-2.90209,-2.8728,9999,-2.87084
1,ecmf,surface,0,20210103,8,fc,2t,grid_simple,regular_ll,276.294,275.915,9999,276.073
1,ecmf,surface,0,20210103,9,fc,10u,grid_simple,regular_ll,-2.57156,-2.23465,9999,-2.13406
1,ecmf,surface,0,20210103,9,fc,10v,grid_simple,regular_ll,-2.92423,-2.90567,9999,-2.90421
1,ecmf,surface,0,20210103,9,fc,2t,grid_simple,regular_ll,276.746,276.334,9999,276.483
1,ecmf,surface,0,20210103,10,fc,10u,grid_simple,regular_ll,-3.37427,-3.00317,9999,-2.91919
1,ecmf,surface,0,20210103,10,fc,10v,grid_simple,regular_ll,-3.15921,-3.11771,9999,-3.08597
1,ecmf,surface,0,20210103,10,fc,2t,grid_simple,regular_ll,277.532,277.134,9999,277.305
1,ecmf,surface,0,20210103,11,fc,10u,grid_simple,regular_ll,-4.32199,-3.92941,9999,-3.96652
1,ecmf,surface,0,20210103,11,fc,10v,grid_simple,regular_ll,-3.56422,-3.43581,9999,-3.34303
1,ecmf,surface,0,20210103,11,fc,2t,grid_simple,regular_ll,278.264,277.948,9999,278.088
1,ecmf,surface,0,20210103,12,fc,10u,grid_simple,regular_ll,-4.98511,-4.46655,9999,-4.53003
1,ecmf,surface,0,20210103,12,fc,10v,grid_simple,regular_ll,-3.85328,-3.65357,9999,-3.53492
1,ecmf,surface,0,20210103,12,fc,2t,grid_simple,regular_ll,278.398,278.221,9999,278.332
1,ecmf,surface,0,20210103,13,fc,10u,grid_simple,regular_ll,-5.74603,-5.45892,9999,-5.36615
1,ecmf,surface,0,20210103,13,fc,10v,grid_simple,regular_ll,-4.30693,-4.24395,9999,-4.08916
1,ecmf,surface,0,20210103,13,fc,2t,grid_simple,regular_ll,278.309,278.152,9999,278.312
