edition,centre,typeOfLevel,level,dataDate,stepRange,dataType,shortName,packingType,gridType,value1,value2,value3,value4
1,ecmf,surface,0,20210102,23,fc,2t,grid_simple,regular_ll,272.984,272.783,271.918,271.799
1,ecmf,surface,0,20210102,24,fc,10u,grid_simple,regular_ll,1.09696,1.07157,1.09207,1.06278
1,ecmf,surface,0,20210102,24,fc,10v,grid_simple,regular_ll,-3.29951,-3.19453,-3.47822,-3.38105
1,ecmf,surface,0,20210102,24,fc,2t,grid_simple,regular_ll,272.592,272.395,271.48,271.363
1,ecmf,surface,0,20210103,1,fc,10u,grid_simple,regular_ll,1.3051,1.28362,1.29631,1.27287
1,ecmf,surface,0,20210103,1,fc,10v,grid_simple,regular_ll,-3.0252,-2.89386,-3.08185,-2.95538
1,ecmf,surface,0,20210103,1,fc,2t,grid_simple,regular_ll,272.233,272.005,271.003,270.86
1,ecmf,surface,0,20210103,2,fc,10u,grid_simple,regular_ll,1.39609,1.37167,1.38632,1.36093
1,ecmf,surface,0,20210103,2,fc,10v,grid_simple,regular_ll,-2.95193,-2.80447,-3.02566,-2.88357
1,ecmf,surface,0,20210103,2,fc,2t,grid_simple,regular_ll,271.984,271.72,270.667,270.478
1,ecmf,surface,0,20210103,3,fc,10u,grid_simple,regular_ll,1.34295,1.34197,1.35174,1.35076
1,ecmf,surface,0,20210103,3,fc,10v,grid_simple,regular_ll,-2.78837,-2.61747,-2.84599,-2.68192
1,ecmf,surface,0,20210103,3,fc,2t,grid_simple,regular_ll,271.77,271.449,270.352,270.096
1,ecmf,surface,0,20210103,4,fc,10u,grid_simple,regular_ll,1.31364,1.3195,1.32341,1.32536
1,ecmf,surface,0,20210103,4,fc,10v,grid_simple,regular_ll,-3.04234,-2.84312,-3.14194,-2.9603
1,ecmf,surface,0,20210103,4,fc,2t,grid_simple,regular_ll,272.01,271.66,270.664,270.391
1,ecmf,surface,0,20210103,5,fc,10u,grid_simple,regular_ll,1.24822,1.25799,1.24725,1.25701
1,ecmf,surface,0,20210103,5,fc,10v,grid_simple,regular_ll,-3.12173,-2.96255,-3.19057,-3.04897
1,ecmf,surface,0,20210103,5,fc,2t,grid_simple,regular_ll,272.327,272.013,271.089,270.865
1,ecmf,surface,0,20210103,6,fc,10u,grid_simple,regular_ll,1.01145,1.05247,1.02317,1.06321
1,ecmf,surface,0,20210103,6,fc,10v,grid_simple,regular_ll,-2.88349,-2.76972,-2.91963,-2.82002
1,ecmf,surface,0,20210103,6,fc,2t,grid_simple,regular_ll,272.516,272.26,271.344,271.174
1,ecmf,surface,0,20210103,7,fc,10u,grid_simple,regular_ll,0.812927,0.874451,0.756287,0.818787
1,ecmf,surface,0,20210103,7,fc,10v,grid_simple,regular_ll,-2.51303,-2.3851,-2.53696,-2.42026
1,ecmf,surface,0,20210103,7,fc,2t,grid_simple,regular_ll,272.247,271.936,270.94,270.698
1,ecmf,surface,0,20210103,8,fc,10u,grid_simple,regular_ll,0.667496,0.731949,0.596207,0.662613
1,ecmf,surface,0,20210103,8,fc,10v,grid_simple,regular_ll,-2.36205,-2.2561,-2.36254,-2.26684
1,ecmf,surface,0,20210103,8,fc,2t,grid_simple,regular_ll,272.329,272.038,271.069,270.844
1,ecmf,surface,0,20210103,9,fc,10u,grid_simple,regular_ll,0.282928,0.353241,0.23703,0.308319
1,ecmf,surface,0,20210103,9,fc,10v,grid_simple,regular_ll,-2.30997,-2.21573,-2.29727,-2.21085
1,ecmf,surface,0,20210103,9,fc,2t,grid_simple,regular_ll,272.414,272.092,271.166,270.914
1,ecmf,surface,0,20210103,10,fc,10u,grid_simple,regular_ll,-0.176025,-0.083252,-0.183838,-0.0910645
1,ecmf,surface,0,20210103,10,fc,10v,grid_simple,regular_ll,-2.35355,-2.26371,-2.33158,-2.24759
1,ecmf,surface,0,20210103,10,fc,2t,grid_simple,regular_ll,272.784,272.391,271.536,271.212
1,ecmf,surface,0,20210103,11,fc,10u,grid_simple,regular_ll,-0.912811,-0.792694,-0.978241,-0.858124
1,ecmf,surface,0,20210103,11,fc,10v,grid_simple,regular_ll,-2.58717,-2.47536,-2.63405,-2.52516
1,ecmf,surface,0,20210103,11,fc,2t,grid_simple,regular_ll,273.713,273.375,272.518,272.256
1,ecmf,surface,0,20210103,12,fc,10u,grid_simple,regular_ll,-1.40015,-1.25562,-1.40601,-1.25269
1,ecmf,surface,0,20210103,12,fc,10v,grid_simple,regular_ll,-2.20679,-2.1604,-2.23365,-2.18482
1,ecmf,surface,0,20210103,12,fc,2t,grid_simple,regular_ll,274.645,274.375,273.438,273.246
1,ecmf,surface,0,20210103,13,fc,10u,grid_simple,regular_ll,-1.76166,-1.66302,-1.7597,-1.66986
1,ecmf,surface,0,20210103,13,fc,10v,grid_simple,regular_ll,-1.90068,-1.90264,-1.95928,-1.971
1,ecmf,surface,0,20210103,13,fc,2t,grid_simple,regular_ll,274.799,274.611,273.65,273.531
1,ecmf,surface,0,20210103,14,fc,10u,grid_simple,regular_ll,-1.93001,-1.90266,-1.79329,-1.77376
1,ecmf,surface,0,20210103,14,fc,10v,grid_simple,regular_ll,-1.75024,-1.77954,-1.76489,-1.80054
1,ecmf,surface,0,20210103,14,fc,2t,grid_simple,regular_ll,274.819,274.677,273.675,273.601
1,ecmf,surface,0,20210103,15,fc,10u,grid_simple,regular_ll,-1.63434,-1.65875,-1.55231,-1.58453
1,ecmf,surface,0,20210103,15,fc,10v,grid_simple,regular_ll,-1.69682,-1.69731,-1.68315,-1.689
1,ecmf,surface,0,20210103,15,fc,2t,grid_simple,regular_ll,274.543,274.449,273.47,273.451
1,ecmf,surface,0,20210103,16,fc,10u,grid_simple,regular_ll,-1.20432,-1.27267,-1.15744,-1.23166
1,ecmf,surface,0,20210103,16,fc,10v,grid_simple,regular_ll,-1.79567,-1.77028,-1.78493,-1.76491
1,ecmf,surface,0,20210103,16,fc,2t,grid_simple,regular_ll,273.911,273.876,272.757,272.794
1,ecmf,surface,0,20210103,17,fc,10u,grid_simple,regular_ll,-1.01059,-1.09262,-0.988129,-1.07602
1,ecmf,surface,0,20210103,17,fc,10v,grid_simple,regular_ll,-1.91599,-1.87791,-1.86228,-1.83152
1,ecmf,surface,0,20210103,17,fc,2t,grid_simple,regular_ll,273.365,273.366,272.331,272.392
1,ecmf,surface,0,20210103,18,fc,10u,grid_simple,regular_ll,-0.923096,-1.01782,-0.94458,-1.04419
1,ecmf,surface,0,20210103,18,fc,10v,grid_simple,regular_ll,-1.94491,-1.91854,-1.91659,-1.8951
1,ecmf,surface,0,20210103,18,fc,2t,grid_simple,regular_ll,272.954,272.962,271.952,272.001
1,ecmf,surface,0,20210103,19,fc,10u,grid_simple,regular_ll,-0.966522,-1.04953,-1.09348,-1.17844
1,ecmf,surface,0,20210103,19,fc,10v,grid_simple,regular_ll,-2.0699,-2.04499,-1.98298,-1.96345
1,ecmf,surface,0,20210103,19,fc,2t,grid_simple,regular_ll,273.004,272.984,272.111,272.127
1,ecmf,surface,0,20210103,20,fc,10u,grid_simple,regular_ll,-1.18889,-1.25529,-1.33244,-1.40471
1,ecmf,surface,0,20210103,20,fc,10v,grid_simple,regular_ll,-1.97932,-1.95735,-1.92219,-1.90364
1,ecmf,surface,0,20210103,20,fc,2t,grid_simple,regular_ll,273.128,273.081,272.272,272.266
1,ecmf,surface,0,20210103,21,fc,10u,grid_simple,regular_ll,-1.31638,-1.38669,-1.48434,-1.56052
1,ecmf,surface,0,20210103,21,fc,10v,grid_simple,regular_ll,-2.01196,-1.97779,-1.90698,-1.8772
1,ecmf,surface,0,20210103,21,fc,2t,grid_simple,regular_ll,273.22,273.157,272.347,272.331
1,ecmf,surface,0,20210103,22,fc,10u,grid_simple,regular_ll,-1.34254,-1.42165,-1.52809,-1.61305
1,ecmf,surface,0,20210103,22,fc,10v,grid_simple,regular_ll,-2.03446,-1.98856,-1.8992,-1.85819
1,ecmf,surface,0,20210103,22,fc,2t,grid_simple,regular_ll,273.179,273.104,272.3,272.304
1,ecmf,surface,0,20210103,23,fc,10u,grid_simple,regular_ll,-1.37889,-1.45897,-1.51268,-1.59862
1,ecmf,surface,0,20210103,23,fc,10v,grid_simple,regular_ll,-1.98189,-1.93989,-1.85347,-1.81441
1,ecmf,surface,0,20210103,23,fc,2t,grid_simple,regular_ll,273.523,273.433,272.463,272.455
1,ecmf,surface,0,20210103,24,fc,10u,grid_simple,regular_ll,-1.30975,-1.38202,-1.40546,-1.48358
1,ecmf,surface,0,20210103,24,fc,10v,grid_simple,regular_ll,-1.95232,-1.90398,-1.81023,-1.76628
1,ecmf,surface,0,20210103,24,fc,2t,grid_simple,regular_ll,273.491,273.411,272.441,272.447
1,ecmf,surface,0,20210104,1,fc,10u,grid_simple,regular_ll,-1.23314,-1.28783,-1.27708,-1.34056
1,ecmf,surface,0,20210104,1,fc,10v,grid_simple,regular_ll,-1.91801,-1.87358,-1.77641,-1.73588
1,ecmf,surface,0,20210104,1,fc,2t,grid_simple,regular_ll,273.701,273.609,272.609,272.615
1,ecmf,surface,0,20210104,2,fc,10u,grid_simple,regular_ll,-0.994736,-1.04942,-1.00645,-1.067
1,ecmf,surface,0,20210104,2,fc,10v,grid_simple,regular_ll,-2.01215,-1.97016,-1.88227,-1.84565
1,ecmf,surface,0,20210104,2,fc,2t,grid_simple,regular_ll,273.447,273.372,272.351,272.374
1,ecmf,surface,0,20210104,3,fc,10u,grid_simple,regular_ll,-0.850494,-0.892487,-0.804596,-0.851471
1,ecmf,surface,0,20210104,3,fc,10v,grid_simple,regular_ll,-2.12118,-2.09823,-2.03622,-2.02011
1,ecmf,surface,0,20210104,3,fc,2t,grid_simple,regular_ll,273.598,273.489,272.42,272.41
1,ecmf,surface,0,20210104,4,fc,10u,grid_simple,regular_ll,-0.705368,-0.739548,-0.65361,-0.691696
1,ecmf,surface,0,20210104,4,fc,10v,grid_simple,regular_ll,-2.18386,-2.15652,-2.09499,-2.07644
1,ecmf,surface,0,20210104,4,fc,2t,grid_simple,regular_ll,273.409,273.311,272.28,272.278
1,ecmf,surface,0,20210104,5,fc,10u,grid_simple,regular_ll,-0.751083,-0.765732,-0.664169,-0.682724
1,ecmf,surface,0,20210104,5,fc,10v,grid_simple,regular_ll,-2.17279,-2.13959,-2.07074,-2.04681
1,ecmf,surface,0,20210104,5,fc,2t,grid_simple,regular_ll,273.579,273.487,272.478,272.487
1,ecmf,surface,0,20210104,6,fc,10u,grid_simple,regular_ll,-0.800659,-0.836792,-0.76062,-0.800659
1,ecmf,surface,0,20210104,6,fc,10v,grid_simple,regular_ll,-2.14585,-2.11997,-2.0565,-2.03941
1,ecmf,surface,0,20210104,6,fc,2t,grid_simple,regular_ll,273.5,273.426,272.441,272.469
1,ecmf,surface,0,20210104,7,fc,10u,grid_simple,regular_ll,-0.805054,-0.834351,-0.848999,-0.883179
1,ecmf,surface,0,20210104,7,fc,10v,grid_simple,regular_ll,-2.13963,-2.124,-2.145,-2.13621
1,ecmf,surface,0,20210104,7,fc,2t,grid_simple,regular_ll,273.208,273.156,272.15,272.197
1,ecmf,surface,0,20210104,8,fc,10u,grid_simple,regular_ll,-0.840927,-0.858505,-0.900497,-0.923935
1,ecmf,surface,0,20210104,8,fc,10v,grid_simple,regular_ll,-2.15938,-2.14766,-2.17696,-2.17159
1,ecmf,surface,0,20210104,8,fc,2t,grid_simple,regular_ll,273,272.937,271.99,272.029
1,ecmf,surface,0,20210104,9,fc,10u,grid_simple,regular_ll,-0.781128,-0.79187,-0.828003,-0.844604
