Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2021-01-27T16:00:00.0/2021-01-27T17:00:00.0;5.7497;1.4949;0.0937;1.4012;2.9232;0.5685;0.0000;0.5685;0.0000;1.0000
2021-01-27T17:00:00.0/2021-01-27T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-27T18:00:00.0/2021-01-27T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-27T19:00:00.0/2021-01-27T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-27T20:00:00.0/2021-01-27T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-27T21:00:00.0/2021-01-27T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-27T22:00:00.0/2021-01-27T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-27T23:00:00.0/2021-01-28T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-28T00:00:00.0/2021-01-28T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-28T01:00:00.0/2021-01-28T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-28T02:00:00.0/2021-01-28T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-28T03:00:00.0/2021-01-28T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-28T04:00:00.0/2021-01-28T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-28T05:00:00.0/2021-01-28T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-28T06:00:00.0/2021-01-28T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-28T07:00:00.0/2021-01-28T08:00:00.0;6.6778;1.8406;0.2683;1.5723;8.0709;0.8928;0.0000;0.8928;0.0000;1.0000
2021-01-28T08:00:00.0/2021-01-28T09:00:00.0;135.0542;65.1370;35.7069;29.4302;330.1429;45.6103;15.1336;30.4767;144.0198;1.0000
2021-01-28T09:00:00.0/2021-01-28T10:00:00.0;282.2155;171.8209;121.0840;50.7369;595.9952;36.4472;0.6241;35.8231;3.9492;1.0000
2021-01-28T10:00:00.0/2021-01-28T11:00:00.0;386.3577;256.7984;197.0297;59.7688;714.4892;69.4494;0.0000;69.4494;0.0000;1.0000
2021-01-28T11:00:00.0/2021-01-28T12:00:00.0;440.3919;303.2332;240.7203;62.5129;767.1542;102.5129;0.0000;102.5129;0.0000;1.0000
2021-01-28T12:00:00.0/2021-01-28T13:00:00.0;440.6443;303.0338;236.7214;66.3123;753.9001;151.8948;32.9132;118.9816;106.2618;1.0000
2021-01-28T13:00:00.0/2021-01-28T14:00:00.0;387.1061;257.5276;191.0832;66.4444;691.3526;111.3439;12.7844;98.5595;43.1084;1.0000
2021-01-28T14:00:00.0/2021-01-28T15:00:00.0;283.4353;172.9433;114.6180;58.3253;561.0870;69.1606;0.5876;68.5730;3.7228;1.0000
2021-01-28T15:00:00.0/2021-01-28T16:00:00.0;136.7071;66.6302;33.6157;33.0145;308.2105;49.4257;11.4674;37.9584;105.7231;1.0000
2021-01-28T16:00:00.0/2021-01-28T17:00:00.0;7.2009;2.0503;0.2581;1.7922;7.7661;0.9713;0.0000;0.9713;0.0000;1.0000
2021-01-28T17:00:00.0/2021-01-28T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-28T18:00:00.0/2021-01-28T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-28T19:00:00.0/2021-01-28T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-28T20:00:00.0/2021-01-28T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-28T21:00:00.0/2021-01-28T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-28T22:00:00.0/2021-01-28T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-28T23:00:00.0/2021-01-29T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-29T00:00:00.0/2021-01-29T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-29T01:00:00.0/2021-01-29T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-29T02:00:00.0/2021-01-29T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-29T03:00:00.0/2021-01-29T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-29T04:00:00.0/2021-01-29T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-29T05:00:00.0/2021-01-29T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-29T06:00:00.0/2021-01-29T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-29T07:00:00.0/2021-01-29T08:00:00.0;8.2555;2.5736;0.6811;1.8925;19.8842;1.4641;0.0000;1.4641;0.0000;1.0000
2021-01-29T08:00:00.0/2021-01-29T09:00:00.0;140.7651;73.2430;45.7763;27.4666;418.2630;32.4981;0.7729;31.7251;12.1448;1.0000
2021-01-29T09:00:00.0/2021-01-29T10:00:00.0;288.1191;182.9450;137.3971;45.5480;663.8616;75.9890;12.6795;63.3096;65.5779;1.0000
2021-01-29T10:00:00.0/2021-01-29T11:00:00.0;392.3988;268.2510;214.1696;54.0814;764.8655;60.5861;0.0000;60.5861;0.0000;1.0000
2021-01-29T11:00:00.0/2021-01-29T12:00:00.0;446.5065;314.1524;256.4567;57.6957;805.9591;98.8798;0.0000;98.8798;0.0000;1.0000
2021-01-29T12:00:00.0/2021-01-29T13:00:00.0;446.7633;313.9118;255.4682;58.4436;802.3624;90.3271;0.0000;90.3271;0.0000;1.0000
2021-01-29T13:00:00.0/2021-01-29T14:00:00.0;393.1607;268.2729;212.6651;55.6078;757.9412;46.3749;0.0000;46.3749;0.0000;1.0000
2021-01-29T14:00:00.0/2021-01-29T15:00:00.0;289.3613;183.2442;135.8262;47.4180;653.2714;49.9860;0.0000;49.9860;0.0000;1.0000
2021-01-29T15:00:00.0/2021-01-29T16:00:00.0;142.4494;74.0095;45.5424;28.4671;412.7969;40.8410;4.8667;35.9744;55.7400;1.0000
2021-01-29T16:00:00.0/2021-01-29T17:00:00.0;8.8424;2.7972;0.7699;2.0273;21.1810;1.5043;0.0000;1.5043;0.0000;1.0000
2021-01-29T17:00:00.0/2021-01-29T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-29T18:00:00.0/2021-01-29T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-29T19:00:00.0/2021-01-29T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-29T20:00:00.0/2021-01-29T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-29T21:00:00.0/2021-01-29T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-29T22:00:00.0/2021-01-29T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-29T23:00:00.0/2021-01-30T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-30T00:00:00.0/2021-01-30T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-30T01:00:00.0/2021-01-30T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-30T02:00:00.0/2021-01-30T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-30T03:00:00.0/2021-01-30T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-30T04:00:00.0/2021-01-30T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-30T05:00:00.0/2021-01-30T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-30T06:00:00.0/2021-01-30T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-30T07:00:00.0/2021-01-30T08:00:00.0;10.0104;3.1635;0.7678;2.3958;21.4763;1.8202;0.0000;1.8202;0.0000;1.0000
2021-01-30T08:00:00.0/2021-01-30T09:00:00.0;146.5826;75.8267;44.6075;31.2192;392.5658;50.9697;0.0941;50.8756;0.8572;1.0000
2021-01-30T09:00:00.0/2021-01-30T10:00:00.0;294.1290;185.3027;132.9357;52.3669;628.9537;111.2707;3.0514;108.2192;15.1700;1.0000
2021-01-30T10:00:00.0/2021-01-30T11:00:00.0;398.5460;269.8731;206.6958;63.1773;726.6346;60.9919;0.0000;60.9919;0.0000;1.0000
2021-01-30T11:00:00.0/2021-01-30T12:00:00.0;452.7267;314.6625;246.0053;68.6572;762.3374;49.1001;0.0000;49.1001;0.0000;1.0000
2021-01-30T12:00:00.0/2021-01-30T13:00:00.0;452.9879;313.3954;240.5066;72.8888;744.7117;80.1642;0.0000;80.1642;0.0000;1.0000
2021-01-30T13:00:00.0/2021-01-30T14:00:00.0;399.3209;266.4942;193.9932;72.5011;680.0648;72.6875;0.0000;72.6875;0.0000;1.0000
2021-01-30T14:00:00.0/2021-01-30T15:00:00.0;295.3930;180.2744;117.6674;62.6070;552.9385;42.8617;0.0000;42.8617;0.0000;1.0000
2021-01-30T15:00:00.0/2021-01-30T16:00:00.0;148.2976;73.0155;37.0368;35.9787;319.5713;36.9388;0.0000;36.9388;0.0000;1.0000
2021-01-30T16:00:00.0/2021-01-30T17:00:00.0;10.6820;3.2381;0.5915;2.6467;15.6810;1.8265;0.0000;1.8265;0.0000;1.0000
2021-01-30T17:00:00.0/2021-01-30T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-30T18:00:00.0/2021-01-30T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-30T19:00:00.0/2021-01-30T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-30T20:00:00.0/2021-01-30T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-30T21:00:00.0/2021-01-30T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-30T22:00:00.0/2021-01-30T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-30T23:00:00.0/2021-01-31T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-31T00:00:00.0/2021-01-31T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-31T01:00:00.0/2021-01-31T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-31T02:00:00.0/2021-01-31T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-31T03:00:00.0/2021-01-31T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-31T04:00:00.0/2021-01-31T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-31T05:00:00.0/2021-01-31T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-31T06:00:00.0/2021-01-31T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-31T07:00:00.0/2021-01-31T08:00:00.0;11.9944;3.9503;0.9957;2.9546;26.3906;2.5264;0.0000;2.5264;0.0000;1.0000
2021-01-31T08:00:00.0/2021-01-31T09:00:00.0;152.5031;79.2750;43.6112;35.6638;371.5213;62.3341;19.3184;43.0157;173.5617;1.0000
2021-01-31T09:00:00.0/2021-01-31T10:00:00.0;300.2408;188.8646;126.7243;62.1403;587.3777;82.8669;0.4929;82.3740;2.9146;1.0000
2021-01-31T10:00:00.0/2021-01-31T11:00:00.0;404.7942;272.7446;194.7797;77.9649;674.1219;119.3159;0.0000;119.3159;0.0000;1.0000
2021-01-31T11:00:00.0/2021-01-31T12:00:00.0;459.0475;316.2132;229.3718;86.8414;700.8320;128.1710;0.0000;128.1710;0.0000;1.0000
2021-01-31T12:00:00.0/2021-01-31T13:00:00.0;459.3128;316.2893;230.5002;85.7892;703.8511;144.7642;0.0000;144.7642;0.0000;1.0000
2021-01-31T13:00:00.0/2021-01-31T14:00:00.0;405.5815;271.1761;193.7615;77.4146;669.1105;137.6805;12.4828;125.1976;46.6116;1.0000
2021-01-31T14:00:00.0/2021-01-31T15:00:00.0;301.5255;186.1443;123.9248;62.2195;571.3494;96.2638;17.2051;79.0587;73.1142;1.0000
2021-01-31T15:00:00.0/2021-01-31T16:00:00.0;154.2475;77.0429;40.7535;36.2894;340.7834;37.1526;0.0000;37.1526;0.0000;1.0000
2021-01-31T16:00:00.0/2021-01-31T17:00:00.0;12.7343;3.9575;0.8439;3.1136;21.4213;2.4076;0.0000;2.4076;0.0000;1.0000
2021-01-31T17:00:00.0/2021-01-31T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-31T18:00:00.0/2021-01-31T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-31T19:00:00.0/2021-01-31T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-31T20:00:00.0/2021-01-31T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-31T21:00:00.0/2021-01-31T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-31T22:00:00.0/2021-01-31T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-31T23:00:00.0/2021-02-01T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-02-01T00:00:00.0/2021-02-01T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-02-01T01:00:00.0/2021-02-01T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-02-01T02:00:00.0/2021-02-01T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-02-01T03:00:00.0/2021-02-01T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-02-01T04:00:00.0/2021-02-01T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-02-01T05:00:00.0/2021-02-01T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-02-01T06:00:00.0/2021-02-01T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-02-01T07:00:00.0/2021-02-01T08:00:00.0;14.1847;4.3705;0.9258;3.4447;22.4941;2.9361;0.0000;2.9361;0.0000;1.0000
2021-02-01T08:00:00.0/2021-02-01T09:00:00.0;158.5241;78.3192;40.6305;37.6887;331.2576;69.1857;33.3791;35.8067;256.1388;1.0000
2021-02-01T09:00:00.0/2021-02-01T10:00:00.0;306.4521;187.5743;123.7818;63.7925;561.0220;172.2956;119.4691;52.8265;540.6844;1.0000
2021-02-01T10:00:00.0/2021-02-01T11:00:00.0;411.1411;274.0775;197.4523;76.6251;672.2532;223.4451;133.5399;89.9052;460.9976;1.0000
2021-02-01T11:00:00.0/2021-02-01T12:00:00.0;465.4666;321.0490;239.5564;81.4926;721.5767;265.8914;171.5397;94.3517;515.0786;1.0000
2021-02-01T12:00:00.0/2021-02-01T13:00:00.0;465.7359;322.3205;242.3372;79.9833;729.6046;301.8915;236.7872;65.1043;712.7506;1.0000
2021-02-01T13:00:00.0/2021-02-01T14:00:00.0;411.9406;277.9023;205.2979;72.6044;697.9546;250.2475;185.0013;65.2462;630.2139;1.0000
2021-02-01T14:00:00.0/2021-02-01T15:00:00.0;307.7573;193.3712;134.3022;59.0690;607.2661;177.1974;128.7898;48.4077;581.4788;1.0000
2021-02-01T15:00:00.0/2021-02-01T16:00:00.0;160.2974;83.1998;47.5393;35.6605;387.4367;72.9672;39.3850;33.5822;304.7168;1.0000
2021-02-01T16:00:00.0/2021-02-01T17:00:00.0;14.9997;4.9450;1.3066;3.6384;31.4074;3.2320;0.0002;3.2318;0.0039;1.0000
2021-02-01T17:00:00.0/2021-02-01T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-02-01T18:00:00.0/2021-02-01T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-02-01T19:00:00.0/2021-02-01T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-02-01T20:00:00.0/2021-02-01T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-02-01T21:00:00.0/2021-02-01T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-02-01T22:00:00.0/2021-02-01T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-02-01T23:00:00.0/2021-02-02T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-02-02T00:00:00.0/2021-02-02T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-02-02T01:00:00.0/2021-02-02T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-02-02T02:00:00.0/2021-02-02T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-02-02T03:00:00.0/2021-02-02T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-02-02T04:00:00.0/2021-02-02T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-02-02T05:00:00.0/2021-02-02T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-02-02T06:00:00.0/2021-02-02T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-02-02T07:00:00.0/2021-02-02T08:00:00.0;16.5737;5.2398;1.1524;4.0874;26.4136;3.6363;0.0010;3.6353;0.0176;1.0000
2021-02-02T08:00:00.0/2021-02-02T09:00:00.0;164.6432;84.3073;46.8119;37.4955;369.3263;56.1040;13.7998;42.3042;127.7513;1.0000
2021-02-02T09:00:00.0/2021-02-02T10:00:00.0;312.7602;194.6878;131.1387;63.5491;583.5682;29.9707;0.0000;29.9707;0.0000;1.0000
2021-02-02T10:00:00.0/2021-02-02T11:00:00.0;417.5840;279.6937;199.0392;80.6545;667.4123;31.9683;0.0000;31.9683;0.0000;1.0000
2021-02-02T11:00:00.0/2021-02-02T12:00:00.0;471.9811;324.6253;232.9171;91.7082;691.8548;65.4222;0.0000;65.4222;0.0000;1.0000
2021-02-02T12:00:00.0/2021-02-02T13:00:00.0;472.2543;321.0853;217.0086;104.0767;643.8258;94.1425;0.0000;94.1425;0.0000;1.0000
2021-02-02T13:00:00.0/2021-02-02T14:00:00.0;418.3952;271.2372;161.8316;109.4056;540.1123;78.3756;0.0000;78.3756;0.0000;1.0000
2021-02-02T14:00:00.0/2021-02-02T15:00:00.0;314.0851;182.6870;85.4919;97.1951;375.3238;72.2447;4.5479;67.6969;23.1583;1.0000
2021-02-02T15:00:00.0/2021-02-02T16:00:00.0;166.4445;76.9308;23.4138;53.5170;178.1585;36.6050;0.0000;36.6050;0.0000;1.0000
2021-02-02T16:00:00.0/2021-02-02T17:00:00.0;17.4849;5.0809;0.3556;4.7253;7.7414;3.2677;0.0000;3.2677;0.0000;1.0000
2021-02-02T17:00:00.0/2021-02-02T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-02-02T18:00:00.0/2021-02-02T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-02-02T19:00:00.0/2021-02-02T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-02-02T20:00:00.0/2021-02-02T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-02-02T21:00:00.0/2021-02-02T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-02-02T22:00:00.0/2021-02-02T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-02-02T23:00:00.0/2021-02-03T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-02-03T00:00:00.0/2021-02-03T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-02-03T01:00:00.0/2021-02-03T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-02-03T02:00:00.0/2021-02-03T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-02-03T03:00:00.0/2021-02-03T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-02-03T04:00:00.0/2021-02-03T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-02-03T05:00:00.0/2021-02-03T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-02-03T06:00:00.0/2021-02-03T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-02-03T07:00:00.0/2021-02-03T08:00:00.0;19.2096;7.0501;2.8099;4.2402;62.0128;4.4620;0.0000;4.4620;0.0000;1.0000
2021-02-03T08:00:00.0/2021-02-03T09:00:00.0;170.8574;95.0166;63.1177;31.8989;491.6862;29.3551;0.0000;29.3551;0.0000;1.0000
2021-02-03T09:00:00.0/2021-02-03T10:00:00.0;319.1619;209.2833;159.8742;49.4091;697.8790;79.8349;0.0000;79.8349;0.0000;1.0000
2021-02-03T10:00:00.0/2021-02-03T11:00:00.0;424.1193;296.1777;237.4065;58.7712;783.6727;137.9725;0.4902;137.4823;1.4976;1.0000
2021-02-03T11:00:00.0/2021-02-03T12:00:00.0;478.5872;342.4107;278.7484;63.6623;816.2448;198.8837;39.4560;159.4277;115.3265;1.0000
2021-02-03T12:00:00.0/2021-02-03T13:00:00.0;478.8642;342.1976;276.5195;65.6781;809.1808;170.9889;2.5552;168.4337;7.3500;1.0000
2021-02-03T13:00:00.0/2021-02-03T14:00:00.0;424.9417;295.7751;231.9465;63.8285;763.9128;93.2829;0.0000;93.2829;0.0000;1.0000
2021-02-03T14:00:00.0/2021-02-03T15:00:00.0;320.5059;208.5350;152.3818;56.1532;661.4774;82.5500;0.0000;82.5500;0.0000;1.0000
2021-02-03T15:00:00.0/2021-02-03T16:00:00.0;172.6859;94.0438;56.5752;37.4686;431.6710;39.5060;1.4781;38.0279;15.7681;1.0000
2021-02-03T16:00:00.0/2021-02-03T17:00:00.0;20.1965;7.1074;2.0456;5.0618;43.6549;4.8919;0.0340;4.8578;0.5743;1.0000
2021-02-03T17:00:00.0/2021-02-03T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-02-03T18:00:00.0/2021-02-03T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-02-03T19:00:00.0/2021-02-03T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-02-03T20:00:00.0/2021-02-03T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-02-03T21:00:00.0/2021-02-03T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
